"得意先コード","得意先名","部門コード","部門名","商品コード","商品名","仕様・規格","単位","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00058022","MSO-2XT21BC (B)","","個","5780","5780","4490","1.0000","1.0000","1","1290","22.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00058034","MSO-2XT25 (B)","","個","6680","6680","5190","1.0000","1.0000","1","1490","22.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060441","MSO-T10 (A)","","個","9760","9760","7576","8.0000","8.0000","1","2184","22.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060442","MSO-T10 (B)","","個","1220","1220","947","1.0000","1.0000","1","273","22.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060454","MSO-T10BC (B)","","個","1320","1320","1020","1.0000","1.0000","1","300","22.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060466","MSO-T12 (B)","","個","20410","20410","15860","13.0000","13.0000","6","4550","22.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060474","MSO-T12BCKP (B)","","個","2140","2140","1660","1.0000","1.0000","1","480","22.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060482","MSO-T20 (B)","","個","10650","10650","8250","5.0000","5.0000","1","2400","22.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00060518","MSO-T25BC (B)","","個","16350","16350","12700","5.0000","5.0000","1","3650","22.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062662","SR-T5 (B)","","個","10920","10920","9296","14.0000","14.0000","1","1624","14.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062664","SR-T5 (U)","","個","1560","1560","1172","2.0000","2.0000","1","388","24.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062742","S-T10 (B)","","個","606060","606060","473382","819.0000","819.0000","18","132678","21.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062744","S-T10 (U)","","個","740","740","465","1.0000","1.0000","1","275","37.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062750","S-T10BC (B)","","個","840","840","651","1.0000","1.0000","1","189","22.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062757","S-T12 (A)","","個","2080","2080","1496","2.0000","2.0000","1","584","28.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062758","S-T12 (B)","","個","2080","2080","1614","2.0000","2.0000","1","466","22.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062766","S-T20 (B)","","個","3060","3060","2360","2.0000","2.0000","2","700","22.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062770","S-T20BC (B)","","個","24300","24300","18900","15.0000","15.0000","1","5400","22.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062774","S-T21 (B)","","個","77220","77220","60060","39.0000","39.0000","3","17160","22.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062781","S-T25 (A)","","個","2470","2470","1530","1.0000","1.0000","1","940","38.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062786","S-T25BC (B)","","個","2560","2560","1990","1.0000","1.0000","1","570","22.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062802","S-T35 (B)","","個","5800","5800","4520","2.0000","2.0000","2","1280","22.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062812","S-T50 (U)","","個","3490","3490","2180","1.0000","1.0000","1","1310","37.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062814","S-T50BC (B)","","個","40230","40230","31230","9.0000","9.0000","2","9000","22.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00062822","S-T80 (B)","","個","7410","7410","5750","1.0000","1.0000","1","1660","22.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00063134","TH-N120 (B)","","個","2530","2530","1730","1.0000","1.0000","1","800","31.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00063482","TH-T18 0.12A-11A (B)","","個","940","940","586","1.0000","1.0000","1","354","37.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00063486","TH-T18 15A (B)","","個","940","940","713","1.0000","1.0000","1","227","24.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00063490","TH-T18BC 0.12A-11A (B)","","個","8480","8480","5280","8.0000","8.0000","2","3200","37.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00063532","TH-T18KP 0.12A-11A (U)","","個","4520","4520","3460","4.0000","4.0000","2","1060","23.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00063698","TH-T65 15A-54A (B)","","個","1640","1640","1020","1.0000","1.0000","1","620","37.8"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00064514","UN-SY32 (B)","","個","530","530","0","1.0000","1.0000","1","530","100"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00064998","UT-AX2 (B)","","個","3600","3600","2530","10.0000","10.0000","1","1070","29.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00065002","UT-AX2BC (B)","","個","450","450","352","1.0000","1.0000","1","98","21.8"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00065006","UT-AX4 (B)","","個","6700","6700","4730","10.0000","10.0000","1","1970","29.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00065038","UT-CW800 (B)","","個","1420","1420","1010","1.0000","1.0000","1","410","28.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00065046","UT-HZ18 TH-T18用(B)","","個","900","900","640","2.0000","2.0000","1","260","28.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00065222","UT-SY21 (B)","","個","1680","1680","1198","2.0000","2.0000","2","482","28.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00065234","UT-SY22BC (B)","","個","2680","2680","0","4.0000","4.0000","2","2680","100"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00066846","CW-15LP 15VA 15/5A (B)","","個","2440","2440","1840","1.0000","1.0000","1","600","24.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00066894","CW-15LP 15VA 40/5A (B)","","個","6900","6900","5220","2.0000","2.0000","1","1680","24.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00067258","CW-40LP 40VA 30/1A (B)","","個","7420","7420","5600","2.0000","2.0000","1","1820","24.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00067298","CW-5L 5VA 100/1A (B)","","個","4380","4380","3300","3.0000","3.0000","1","1080","24.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00067314","CW-5L 5VA 150/1A (B)","","個","9360","9360","7080","6.0000","6.0000","1","2280","24.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00067386","CW-5L 5VA 60/1A (B)","","個","16200","16200","12200","5.0000","5.0000","1","4000","24.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00067442","CW-5LP 5VA 10/5A (B)","","個","1790","1790","1360","1.0000","1.0000","1","430","24"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00067506","CW-5LP 5VA 5/5A (B)","","個","1790","1790","1360","1.0000","1.0000","1","430","24"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00072850","YM-206NRI 1-100V (B)","","個","2050","2050","1540","1.0000","1.0000","1","510","24.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00073930","YS-206NAA 5A (B)","","個","1120","1120","837","1.0000","1.0000","1","283","25.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00074006","YS-8NAA 5A (B)","","個","1230","1230","922","1.0000","1.0000","1","308","25"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00092186","A6BAT (B)","","個","1920","1920","1530","1.0000","1.0000","1","390","20.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00093022","Q6BAT (B)","","個","3840","3840","3320","2.0000","2.0000","1","520","13.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00094166","BW9BTAA-S3 (B)","","個","320","320","260","2.0000","2.0000","1","60","18.8"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00094434","SC-03-AC200V-1A  端子ｶﾊﾞｰ付(B)","","個","1280","1280","1060","1.0000","1.0000","1","220","17.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098471","NV32-CVF 2P 5A 30mA (B)","","","6870","6870","5040","2.0000","2.0000","2","1830","26.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098588","NV32-CVF 2P 5A 30mA(A)","","台","27200","27200","22400","8.0000","8.0000","1","4800","17.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098605","YS-206NAA 1A 0-150-450A 150/1A BR(B)","","台","8280","8280","6240","6.0000","6.0000","1","2040","24.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098606","YS-206NAA 1A 0-100-300A 100/1A BR(B)","","台","4140","4140","3120","3.0000","3.0000","1","1020","24.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098607","YS-206NAA 1A 0-30-90A 30/1A(B)","","台","4140","4140","3120","3.0000","3.0000","1","1020","24.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098608","YS-206NAA BR 1A　　　　　/1A(B)","","台","2760","2760","2080","2.0000","2.0000","1","680","24.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098611","NV32-CVF 3P 30A 30mA(B)","","台","4410","4410","3630","1.0000","1.0000","1","780","17.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098618","NV32-CVF 2P 10A　30mA AL(B)","","台","162800","162800","136400","40.0000","40.0000","2","26400","16.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098629","NV32-CVF 3P 10A 30mA (B)","","台","17640","17640","14520","4.0000","4.0000","1","3120","17.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098630","TCS-03CV3 （B）","","個","480","480","352","4.0000","4.0000","1","128","26.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098687","WA2W-40SET-S （B)","","台","11400","11400","10050","5.0000","5.0000","2","1350","11.8"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098700","TSC-1SV4（B）","","個","250","250","187","1.0000","1.0000","1","63","25.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00098904","NV32-CVF 2P 20A 30mA（B）","","台","20400","20400","16800","6.0000","6.0000","1","3600","17.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099101","NV32-CVF 2P 10A 30ｍA （B）","","台","85000","85000","70000","25.0000","25.0000","1","15000","17.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099102","NV32-CVF 2P 30A 30ｍA （B）","","台","102000","102000","84000","30.0000","30.0000","2","18000","17.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099144","NF32-CVF 2P 10A (U)","","台","1180","1180","815","1.0000","1.0000","1","365","30.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099154","NV32-CVF 2P 15A 15mA (B)","","台","3400","3400","2800","1.0000","1.0000","1","600","17.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099222","NV32-CVF 2P 10A 30ｍA AX （B）","","台","397980","397980","360360","99.0000","99.0000","3","37620","9.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099223","NV32-CVF 2P 30A 30ｍA AX（B）","","台","184920","184920","167440","46.0000","46.0000","2","17480","9.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099283","EW100EAGU-3P075B","","","36240","36240","30200","2.0000","2.0000","1","6040","16.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099306","EWF-40ETA 40A（AC440V）","","台","35700","35700","28900","1.0000","1.0000","1","6800","19"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099307","G-40XC","","台","17260","17260","13970","1.0000","1.0000","1","3290","19.1"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099329","DEU-9PF-F0","","個","1330","1330","1015","7.0000","7.0000","5","315","23.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099331","D20418-J3F","","個","160","160","120","2.0000","2.0000","1","40","25"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099332","DE-C8-J9-F1-1R","","個","1850","1850","1425","5.0000","5.0000","3","425","23"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099334","DBU-25SF-F0","","個","210","210","165","1.0000","1.0000","1","45","21.4"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099336","DE-C8-J9-F2-1R","","個","420","420","325","1.0000","1.0000","1","95","22.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099337","JL04V-6A22-22SE-EB-R","","個","4060","4060","3120","1.0000","1.0000","1","940","23.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099339","D20418-JF","","個","3200","3200","2560","32.0000","32.0000","1","640","20"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099340","DCU-37PF-F0","","個","2120","2120","1640","4.0000","4.0000","2","480","22.6"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099341","030-50634","","個","6000","6000","5000","200.0000","200.0000","1","1000","16.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099366","NF32-CVF 2P 10A (B)","","台","1180","1180","970","1.0000","1.0000","1","210","17.8"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099367","NF32-CVF 2P 5A (B)","","台","1180","1180","970","1.0000","1.0000","1","210","17.8"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099411","SRCN2A 16-7P","","台","2700","2700","2070","6.0000","6.0000","2","630","23.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099412","025-5060-000","","台","300","300","230","2.0000","2.0000","1","70","23.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099440","CP30-BA 2P 2A 9-M AL (B)","","台","6810","6810","5640","3.0000","3.0000","1","1170","17.2"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099509","NF32-CVF 2P 20A(U）","","台","2360","2360","1630","2.0000","2.0000","1","730","30.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099512","NZ2GFCE3-16D (B)","","台","41040","41040","34200","2.0000","2.0000","1","6840","16.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099614","TC-CPA-AL/AX (B）","","台","720","720","540","20.0000","20.0000","1","180","25"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099653","SHTA240-05SVRS (B)","","台","25100","25100","18700","10.0000","10.0000","1","6400","25.5"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099654","SC-N3-AC200V 2a2b","","台","13880","13880","10640","2.0000","2.0000","1","3240","23.3"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099655","SZ-CD3","","個","1920","1920","1484","2.0000","2.0000","1","436","22.7"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-00099679","BW32AAG-2P020","","台","1600","1600","1330","1.0000","1.0000","1","270","16.9"
"ESB0025","旭テクネイオン　B","DNK-E","電力機器事業部","E-99999999","送料","","式","135900","135900","72700","101.0000","101.0000","101","63200","46.5"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00001004","NF30-FA 2P 10A (U)","","個","930","930","695","1.0000","1.0000","1","235","25.3"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00001776","CP30-BA 2P 10A I-M (U)","","個","22620","22620","17420","13.0000","13.0000","1","5200","23"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00001792","CP30-BA 2P 2A I-M (U)","","個","1740","1740","1340","1.0000","1.0000","1","400","23"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00001800","CP30-BA 2P 3A I-M (U)","","個","26100","26100","20100","15.0000","15.0000","1","6000","23"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00007716","NF125-CV 3P 75A (U)","","個","4770","4770","3560","1.0000","1.0000","1","1210","25.4"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00007804","NF30-CS 3P 15A (U)","","個","2220","2220","2000","2.0000","2.0000","1","220","9.9"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00007888","NF63-CV 3P 40A (U)","","個","2130","2130","1590","1.0000","1.0000","1","540","25.4"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00024576","NV63-CV 3P 40A 30mA AL(U)","","個","5370","5370","4010","1.0000","1.0000","1","1360","25.3"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00055568","TCS-05SV3 (U)","","個","112","112","90","1.0000","1.0000","1","22","19.6"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00055572","TCS-1SV3 (U)","","個","360","360","186","2.0000","2.0000","1","174","48.3"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00074032","YS-8NAA BR 0-20-60A ﾀﾞｲﾚｸﾄ 3倍公 赤指針付(U)","","個","2160","2160","1928","2.0000","2.0000","1","232","10.7"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00098646","YS-8NAA BR 15A 0-15-45A 端子カバー付(U)","","台","1080","1080","964","1.0000","1.0000","1","116","10.7"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00098763","FR-A8NC E-KIT (C)","","","128800","128800","117600","14.0000","14.0000","2","11200","8.7"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00099237","NV125-CV 3P 100A AX・AL-SLT (U)","","台","17100","17100","13700","2.0000","2.0000","1","3400","19.9"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00099313","FR-F820-3.7K AC200V (U)","","台","115660","115660","82400","2.0000","2.0000","1","33260","28.8"
"ESB0027","株式会社東邦製作所","DNK-E","電力機器事業部","E-00099314","FR-HEL-3.7K AC200V (U)","","台","10800","10800","7680","2.0000","2.0000","1","3120","28.9"
"ESB0028","三晃電気株式会社","DNK-E","電力機器事業部","E-00002768","NF32-SV 2P 15A (U)","","個","38100","38100","25380","30.0000","30.0000","2","12720","33.4"
"ESB0028","三晃電気株式会社","DNK-E","電力機器事業部","E-00002772","NF32-SV 2P 20A (U)","","個","6350","6350","4230","5.0000","5.0000","1","2120","33.4"
"ESB0032","株式会社エイエス電気","DNK-E","電力機器事業部","E-00097693","ICS25-2R-11-D3-M-TA-B0 DC125V 表示(G2234)(A)","","個","186200","186200","116200","70.0000","70.0000","2","70000","37.6"
"ESB0032","株式会社エイエス電気","DNK-E","電力機器事業部","E-99999999","送料","","式","2000","2000","1800","1.0000","1.0000","1","200","10"
"ESC0001","日本電設工業株式会社","DNK-E","電力機器事業部","9999","出精値引き","","式","-21245000","-21245000","0","4.0000","4.0000","4","-21245000","100"
"ESC0001","日本電設工業株式会社","DNK-E","電力機器事業部","E-00079573","SF1R油6KV 1P3W 150KVA 50Hz SV210/105V(A)","","個","2320000","2320000","797300","2.0000","2.0000","1","1522700","65.6"
"ESC0001","日本電設工業株式会社","DNK-E","電力機器事業部","E-00079685","RA3R油6KV 3P3W 30KVA 60Hz SV210V Y-Y(A)","","個","21034000","21034000","5560100","26.0000","26.0000","2","15473900","73.6"
"ESC0001","日本電設工業株式会社","DNK-E","電力機器事業部","E-00079689","RA3R油6KV 3P3W 50KVA 60Hz SV210V Y-Y(A)","","個","1250000","1250000","254410","1.0000","1.0000","1","995590","79.6"
"ESC0001","日本電設工業株式会社","DNK-E","電力機器事業部","E-00098977","CV-3R PV6KV 3P4W 200KVA SV420/242V 60Hz Δ-Y ダイヤル温度計 車輪付","","台","8436000","8436000","2392700","2.0000","2.0000","1","6043300","71.6"
"ESC0002","日本電設工業株式会社　電力支社","DNK-E","電力機器事業部","9999","出精値引き","","式","-3226380","-3226380","0","5.0000","5.0000","5","-3226380","100"
"ESC0002","日本電設工業株式会社　電力支社","DNK-E","電力機器事業部","E-00046496","NF50-KC 2P 20A (U)","","個","16800","16800","2240","2.0000","2.0000","1","14560","86.7"
"ESC0002","日本電設工業株式会社　電力支社","DNK-E","電力機器事業部","E-00098473","無線調整装置 SMC-WM","","台","110000","110000","47580","2.0000","2.0000","1","62420","56.7"
"ESC0002","日本電設工業株式会社　電力支社","DNK-E","電力機器事業部","E-00099017","KLT-PSA-D2N11LT 7.2KV 200A","","台","3140000","3140000","840000","4.0000","4.0000","2","2300000","73.2"
"ESC0002","日本電設工業株式会社　電力支社","DNK-E","電力機器事業部","E-00099057","CV-FPN PV420V 1P3W 30KVA 50Hz SV210/105V ケース入り","","","1086000","1086000","287980","1.0000","1.0000","1","798020","73.5"
"ESC0002","日本電設工業株式会社　電力支社","DNK-E","電力機器事業部","E-00099058","CV-FPN PV420V 1P3W 75KVA 50Hz SV210V/105V ケース入り","","","3064000","3064000","812820","2.0000","2.0000","1","2251180","73.5"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","9999","出精値引き","","式","-5746640","-5746640","0","5.0000","5.0000","5","-5746640","100"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00079173","CL-LB 7.2KV G50 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","21800","21800","6860","2.0000","2.0000","1","14940","68.5"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00079181","CL-LB 7.2KV G75 CL形限流形電力ﾋｭｰｽﾞ(A)","","個","100200","100200","31680","6.0000","6.0000","2","68520","68.4"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098422","M5KM-RAL 1P3W 100V 60A 検付 B/NET (A)","","個","175600","175600","70200","2.0000","2.0000","1","105400","60"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098427","SMC-WCA","","台","900000","900000","390000","2.0000","2.0000","1","510000","56.7"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098428","SMC-WRA","","台","1050000","1050000","455000","10.0000","10.0000","1","595000","56.7"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098429","SMC-WT","","台","1170000","1170000","507000","39.0000","39.0000","3","663000","56.7"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098472","XL-B013(A)","","台","126000","126000","43200","12.0000","12.0000","2","82800","65.7"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098484","M5KM-RL 3P3W 200V 120A 50HZ 検付","","台","449000","449000","179400","5.0000","5.0000","2","269600","60"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098485","M5KM-RL 1P3W 100V 120A 50HZ 検付","","","898000","898000","358800","10.0000","10.0000","2","539200","60"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098487","M4KM-RL 1P2W 100V 60A 50HZ 検付","","","189000","189000","75600","2.0000","2.0000","1","113400","60"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098498","M5CM-RL 1P3W 100V 150/5A 50Hz 検定付 (CT:CW-5LS3 150/5A)(A)","","台","651000","651000","254450","5.0000","5.0000","2","396550","60.9"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098499","M5CM-RL 3P3W 200V 150/5A 50Hz 検定付 (CT:CW-5LS3 150/5A)(A)","","台","390600","390600","152670","3.0000","3.0000","2","237930","60.9"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098500","M5CM-RL 1P3W 100V 200/5A 50Hz 検定付 (CT:CW-5LS3 200/5A)(A)","","","134700","134700","52570","1.0000","1.0000","1","82130","61"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098641","M5KM-RL 3P3W 200V 60A 50HZ 検付","","","85800","85800","34320","1.0000","1.0000","1","51480","60"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098688","(特価対応）油 6KV 1P2W 100KVA 50HZ　SV105 耐塩ブッシング付 混触防止板付 5ﾀｯﾌﾟ","","台","2180000","2180000","1200000","2.0000","2.0000","1","980000","45"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098689","(特価対応）油 6KV 1P3W 75KVA 50HZ SV210/105V 耐塩ブッシング付","","台","966000","966000","467920","2.0000","2.0000","1","498080","51.6"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098690","(特価対応）油 6KV 3P3W 100KVA 50HZ SV210V Y-Δ 耐塩ブッシング付","","","1398000","1398000","617140","2.0000","2.0000","1","780860","55.9"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098721","M5CM-RL 3P3W 200V 400/5A  50HZ 検付 (CW-5LMS3 400/5A) 無線(A)","","台","144300","144300","55860","1.0000","1.0000","1","88440","61.3"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098729","M5CM-LTR 1P3W 100V 400/5A 50HZ (CW-5LMS3) 検付 無線(A)","","","144300","144300","55860","1.0000","1.0000","1","88440","61.3"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098730","M5CM-LTR 1P3W 100V 300/5A 50HZ (CW-5LMS3) 検付 無線(A)","","","143400","143400","55560","1.0000","1.0000","1","87840","61.3"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098731","M5CM-LTR 3P3W 200V 200/5A 50HZ (CW-5LS3) 検付 無線(A)","","","260400","260400","105140","2.0000","2.0000","2","155260","59.6"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098732","M5CM-LTR 3P3W 440/110V 100/5A 50HZ (CW-15LS×2) 検付 PE-15F 440/110V ×2 無線(A)","","","178160","178160","67450","1.0000","1.0000","1","110710","62.1"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098733","M5CM-LTR 3P3W 440/110V 300/5A 50HZ (CW-15LS×2) 検付 PE-15F 440/110V ×2 無線(A)","","","183460","183460","69420","1.0000","1.0000","1","114040","62.2"
"ESC0004","日本電設工業株式会社　大宮支社","DNK-E","電力機器事業部","E-00098734","M5CM-LTR 1P3W 100V 30/5A 50HZ (CW-15LS×2) 検付（A)","","","130720","130720","51070","1.0000","1.0000","1","79650","60.9"
